video,video_index,material,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,bbox_x,bbox_y,bbox_w,bbox_h,roi_x1,roi_y1,roi_x2,roi_y2,delta_x,delta_y,tracking_status
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2913,48.55,498,55,492,49,17,16,348,0,648,300,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2914,48.567,499,56,493,50,17,16,349,0,649,300,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2915,48.583,497,52,490,42,17,16,347,0,647,300,-2,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2916,48.6,498,51,491,43,17,16,348,0,648,300,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2917,48.617,499,51,492,43,17,16,349,0,649,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2918,48.633,499,52,493,44,17,16,349,0,649,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2919,48.65,500,52,494,44,17,16,350,0,650,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2920,48.667,501,52,495,45,17,16,351,0,651,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2921,48.683,501,52,496,45,17,16,351,0,651,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2922,48.7,503,52,498,45,17,16,353,0,653,300,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2923,48.717,497,51,490,41,17,16,347,0,647,300,-6,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2924,48.733,497,50,490,41,17,16,347,0,647,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2925,48.75,500,50,494,42,17,16,350,0,650,300,3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2926,48.767,500,50,494,41,17,16,350,0,650,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2927,48.783,503,49,498,41,17,16,353,0,653,300,3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2928,48.8,503,49,498,41,17,16,353,0,653,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2929,48.817,497,50,490,41,17,16,347,0,647,300,-6,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2930,48.833,497,49,490,41,17,16,347,0,647,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2931,48.85,499,49,493,41,17,16,349,0,649,300,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2932,48.867,500,49,494,40,17,16,350,0,650,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2933,48.883,501,49,495,40,17,16,351,0,651,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2934,48.9,497,50,490,40,17,16,347,0,647,300,-4,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2935,48.917,498,48,491,39,17,16,348,0,648,300,1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2936,48.933,501,47,495,38,17,16,351,0,651,300,3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2937,48.95,501,46,496,36,17,16,351,0,651,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2938,48.967,497,50,490,40,17,16,347,0,647,300,-4,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2939,48.983,498,48,491,39,17,16,348,0,648,300,1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2940,49.0,497,48,490,39,17,16,347,0,647,300,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2941,49.017,500,47,494,38,17,16,350,0,650,300,3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2942,49.033,497,47,490,38,17,16,347,0,647,300,-3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2943,49.05,500,46,494,36,17,16,350,0,650,300,3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2944,49.067,497,45,490,35,17,16,347,0,647,300,-3,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2945,49.083,498,49,490,39,17,16,348,0,648,300,1,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2946,49.1,497,48,490,39,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2947,49.117,501,47,495,38,17,16,351,0,651,300,4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2948,49.133,500,45,494,35,17,16,350,0,650,300,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2949,49.15,500,44,494,34,17,16,350,0,650,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2950,49.167,498,48,490,39,17,16,348,0,648,300,-2,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2951,49.183,496,47,489,38,17,16,346,0,646,300,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2952,49.2,496,47,488,38,17,16,346,0,646,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2953,49.217,496,47,489,38,17,16,346,0,646,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2954,49.233,498,48,490,38,17,16,348,0,648,300,2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2955,49.25,497,47,490,38,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2956,49.267,497,47,490,38,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2957,49.283,496,44,488,34,17,16,346,0,646,300,-1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2958,49.3,496,44,488,35,17,16,346,0,646,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2959,49.317,496,44,489,34,17,16,346,0,646,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2960,49.333,496,44,489,35,17,16,346,0,646,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2961,49.35,495,46,487,38,17,16,345,0,645,300,-1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2962,49.367,496,46,488,38,17,16,346,0,646,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2963,49.383,499,46,493,38,17,16,349,0,649,300,3,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2964,49.4,499,47,492,39,17,16,349,0,649,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2965,49.417,499,48,493,40,17,16,349,0,649,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2966,49.433,498,50,491,43,17,16,348,0,648,300,-1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2967,49.45,497,52,490,46,17,16,347,0,647,300,-1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2968,49.467,498,47,490,37,17,16,348,0,648,300,1,-5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2969,49.483,503,46,498,37,17,16,353,0,653,300,5,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2970,49.5,502,45,497,37,17,16,352,0,652,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2971,49.517,498,46,490,37,17,16,348,0,648,300,-4,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2972,49.533,494,48,486,40,17,16,344,0,644,300,-4,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2973,49.55,494,50,485,43,17,16,344,0,644,300,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2974,49.567,498,46,490,37,17,16,348,0,648,300,4,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2975,49.583,496,47,488,39,17,16,346,0,646,300,-2,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2976,49.6,498,46,490,36,17,16,348,0,648,300,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2977,49.617,497,45,490,37,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2978,49.633,495,47,487,40,17,16,345,0,645,300,-2,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2979,49.65,495,48,487,41,17,16,345,0,645,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2980,49.667,494,49,485,43,17,16,344,0,644,300,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2981,49.683,498,46,490,36,17,16,348,0,648,300,4,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2982,49.7,497,44,489,36,17,16,347,0,647,300,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2983,49.717,495,47,487,39,17,16,345,0,645,300,-2,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2984,49.733,495,49,487,42,17,16,345,0,645,300,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2985,49.75,498,45,490,35,17,16,348,0,648,300,3,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2986,49.767,496,45,488,37,17,16,346,0,646,300,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2987,49.783,495,47,487,40,17,16,345,0,645,300,-1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2988,49.8,495,48,487,41,17,16,345,0,645,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2989,49.817,498,45,490,35,17,16,348,0,648,300,3,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2990,49.833,497,44,490,35,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2991,49.85,497,44,490,36,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2992,49.867,497,44,489,36,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2993,49.883,497,44,489,36,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2994,49.9,497,44,490,36,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2995,49.917,497,45,489,37,17,16,347,0,647,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2996,49.933,498,44,490,34,17,16,348,0,648,300,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2997,49.95,497,43,490,34,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2998,49.967,497,44,490,36,17,16,347,0,647,300,0,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,2999,49.983,497,43,490,35,17,16,347,0,647,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3000,50.0,497,40,490,30,17,16,347,0,647,300,0,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3001,50.017,497,40,490,31,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3002,50.033,497,40,490,31,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3003,50.05,498,42,491,34,17,16,348,0,648,300,1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3004,50.067,497,42,490,33,17,16,347,0,647,300,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3005,50.083,497,40,490,30,17,16,347,0,647,300,0,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3006,50.1,497,42,490,34,17,16,347,0,647,300,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3007,50.117,497,42,490,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3008,50.133,497,42,489,33,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3009,50.15,497,42,489,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3010,50.167,498,43,490,33,17,16,348,0,648,300,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3011,50.183,497,42,490,33,17,16,347,0,647,300,-1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3012,50.2,497,42,490,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3013,50.217,497,42,490,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3014,50.233,497,42,490,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3015,50.25,497,42,490,34,17,16,347,0,647,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3016,50.267,498,42,490,33,17,16,348,0,648,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3017,50.283,500,41,494,32,17,16,350,0,650,300,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3018,50.3,502,40,497,31,17,16,352,0,652,300,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3019,50.317,498,42,490,32,17,16,348,0,648,300,-4,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3020,50.333,497,36,490,26,17,16,347,0,647,300,-1,-6,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3021,50.35,503,39,498,30,17,16,353,0,653,300,6,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3022,50.367,498,42,490,32,17,16,348,0,648,300,-5,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3023,50.383,497,40,490,32,17,16,347,0,647,300,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3024,50.4,495,39,487,30,17,16,345,0,645,300,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3025,50.417,498,40,491,31,17,16,348,0,648,300,3,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3026,50.433,497,38,490,29,17,16,347,0,647,300,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3027,50.45,498,41,490,31,17,16,348,0,648,300,1,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3028,50.467,499,40,492,32,17,16,349,0,649,300,1,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3029,50.483,499,44,493,37,17,16,349,0,649,300,0,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3030,50.5,498,41,490,31,17,16,348,0,648,300,-1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3031,50.517,501,44,495,37,17,16,351,0,651,300,3,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3032,50.533,498,41,490,31,17,16,348,0,648,300,-3,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3033,50.55,499,44,493,38,17,16,349,0,649,300,1,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3034,50.567,498,41,490,31,17,16,348,0,648,300,-1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3035,50.583,498,43,491,36,17,16,348,0,648,300,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3036,50.6,498,40,490,31,17,16,348,0,648,300,0,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3037,50.617,498,44,491,37,17,16,348,0,648,300,0,4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3038,50.633,498,40,490,30,17,16,348,0,648,300,0,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3039,50.65,498,43,491,36,17,16,348,0,648,300,0,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3040,50.667,498,40,490,30,17,16,348,0,648,300,0,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3041,50.683,499,41,492,34,17,16,349,0,649,300,1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3042,50.7,499,43,493,36,17,16,349,0,649,300,0,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3043,50.717,498,40,490,30,17,16,348,0,648,300,-1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3044,50.733,496,40,488,32,17,16,346,0,646,300,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3045,50.75,495,40,487,32,17,16,345,0,645,300,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3046,50.767,497,39,489,31,17,16,347,0,647,300,2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3047,50.783,499,39,493,31,17,16,349,0,649,300,2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3048,50.8,497,39,489,31,17,16,347,0,647,300,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3049,50.817,497,44,489,38,17,16,347,0,647,300,0,5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3050,50.833,495,43,486,37,17,16,345,0,645,300,-2,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3051,50.85,498,39,490,29,17,16,348,0,648,300,3,-4,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3052,50.867,498,39,490,29,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3053,50.883,495,37,486,28,17,16,345,0,645,300,-3,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3054,50.9,498,39,490,29,17,16,348,0,648,300,3,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3055,50.917,497,37,490,29,17,16,347,0,647,300,-1,-2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3056,50.933,501,37,495,29,17,16,351,0,651,300,4,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3057,50.95,500,38,494,30,17,16,350,0,650,300,-1,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3058,50.967,495,37,487,29,17,16,345,0,645,300,-5,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3059,50.983,495,37,487,29,17,16,345,0,645,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3060,51.0,498,38,490,28,17,16,348,0,648,300,3,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3061,51.017,498,38,490,28,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3062,51.033,498,38,490,28,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3063,51.05,498,38,490,28,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3064,51.067,498,38,490,28,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3065,51.083,498,38,490,28,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3066,51.1,498,37,490,28,17,16,348,0,648,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3067,51.117,502,36,497,28,17,16,352,0,652,300,4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3068,51.133,497,35,489,26,17,16,347,0,647,300,-5,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3069,51.15,498,37,490,27,17,16,348,0,648,300,1,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3070,51.167,498,37,490,27,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3071,51.183,498,37,490,27,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3072,51.2,502,38,496,30,17,16,352,0,652,300,4,1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3073,51.217,500,38,493,31,17,16,350,0,650,300,-2,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3074,51.233,497,40,489,33,17,16,347,0,647,300,-3,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3075,51.25,498,37,490,27,17,16,348,0,648,300,1,-3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3076,51.267,502,36,497,28,17,16,352,0,652,300,4,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3077,51.283,498,36,490,27,17,16,348,0,648,300,-4,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3078,51.3,498,36,490,27,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3079,51.317,496,39,488,32,17,16,346,0,646,300,-2,3,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3080,51.333,498,41,491,35,17,16,348,0,648,300,2,2,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3081,51.35,498,36,491,26,17,16,348,0,648,300,0,-5,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3082,51.367,498,36,491,26,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3083,51.383,498,36,491,26,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3084,51.4,497,36,490,28,17,16,347,0,647,300,-1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3085,51.417,498,36,491,26,17,16,348,0,648,300,1,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3086,51.433,498,36,491,26,17,16,348,0,648,300,0,0,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3087,51.45,498,35,491,26,17,16,348,0,648,300,0,-1,TRACKED
WhatsApp Video 2026-08-11 at 6.55.10 AM (2).mp4,3,Aluminium,3088,51.467,504,35,499,27,17,16,354,0,654,300,6,0,TRACKED
