video,video_index,material,split,frame_idx,timestamp_sec,tool_tip_x,tool_tip_y,crop_tip_x,crop_tip_y,roi_x1,roi_y1,roi_x2,roi_y2,crop_w,crop_h,laplacian_var,motion_score,tracking_status,category,crop_path
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,225,3.75,527,227,150,150,377,77,677,377,300,300,153.25,13.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000225.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,240,4.0,525,228,150,150,375,78,675,378,300,300,155.69,17.74,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000240.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,255,4.25,524,228,150,150,374,78,674,378,300,300,144.75,15.33,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000255.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,270,4.5,521,227,150,150,371,77,671,377,300,300,151.62,16.95,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000270.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,285,4.75,516,225,150,150,366,75,666,375,300,300,136.12,7.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000285.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,300,5.0,514,224,150,150,364,74,664,374,300,300,190.13,17.91,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000300.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,315,5.25,512,223,150,150,362,73,662,373,300,300,126.88,5.97,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000315.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,330,5.5,513,221,150,150,363,71,663,371,300,300,132.28,13.32,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000330.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,345,5.75,506,219,150,150,356,69,656,369,300,300,145.5,11.34,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000345.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,360,6.0,504,220,150,150,354,70,654,370,300,300,143.1,2.85,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000360.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,375,6.25,499,222,150,150,349,72,649,372,300,300,135.78,5.36,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000375.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,390,6.5,497,217,150,150,347,67,647,367,300,300,123.7,21.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000390.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,405,6.75,492,218,150,150,342,68,642,368,300,300,135.61,4.23,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000405.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,420,7.0,491,219,150,150,341,69,641,369,300,300,120.79,7.3,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000420.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,435,7.25,491,214,150,150,341,64,641,364,300,300,123.04,13.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000435.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,450,7.5,488,213,150,150,338,63,638,363,300,300,135.02,6.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000450.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,465,7.75,484,211,150,150,334,61,634,361,300,300,128.23,20.48,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000465.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,480,8.0,481,210,150,150,331,60,631,360,300,300,108.32,20.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000480.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,495,8.25,480,211,150,150,330,61,630,361,300,300,121.77,19.48,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000495.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,510,8.5,475,209,150,150,325,59,625,359,300,300,114.38,17.09,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000510.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,525,8.75,471,211,150,150,321,61,621,361,300,300,112.44,3.4,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000525.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,540,9.0,471,210,150,150,321,60,621,360,300,300,100.39,6.83,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000540.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,555,9.25,469,212,150,150,319,62,619,362,300,300,101.06,3.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000555.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,570,9.5,464,208,150,150,314,58,614,358,300,300,106.53,18.29,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000570.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,585,9.75,463,203,150,150,313,53,613,353,300,300,89.65,16.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000585.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,600,10.0,460,206,150,150,310,56,610,356,300,300,143.59,3.75,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000600.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,615,10.25,459,199,150,150,309,49,609,349,300,300,98.67,12.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000615.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,630,10.5,457,201,150,150,307,51,607,351,300,300,82.61,3.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000630.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,645,10.75,459,197,150,150,309,47,609,347,300,300,86.23,18.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000645.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,660,11.0,454,195,150,150,304,45,604,345,300,300,80.83,12.55,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000660.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,675,11.25,454,195,150,150,304,45,604,345,300,300,85.35,4.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000675.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,690,11.5,453,194,150,150,303,44,603,344,300,300,77.2,3.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000690.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,705,11.75,449,190,150,150,299,40,599,340,300,300,79.62,8.65,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000705.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,720,12.0,448,189,150,150,298,39,598,339,300,300,81.15,6.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000720.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,735,12.25,444,185,150,150,294,35,594,335,300,300,77.17,7.11,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000735.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,750,12.5,442,184,150,150,292,34,592,334,300,300,79.21,3.09,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000750.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,765,12.75,438,182,150,150,288,32,588,332,300,300,86.58,14.84,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000765.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,780,13.0,439,183,150,150,289,33,589,333,300,300,81.5,11.35,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000780.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,795,13.25,436,179,150,150,286,29,586,329,300,300,84.0,8.42,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000795.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,810,13.5,433,180,150,150,283,30,583,330,300,300,85.8,23.39,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000810.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,825,13.75,430,178,150,150,280,28,580,328,300,300,75.19,5.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000825.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,840,14.0,431,176,150,150,281,26,581,326,300,300,91.26,10.8,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000840.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,855,14.25,429,172,150,150,279,22,579,322,300,300,94.84,7.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000855.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,870,14.5,429,171,150,150,279,21,579,321,300,300,86.41,9.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000870.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,885,14.75,425,172,150,150,275,22,575,322,300,300,77.24,10.18,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000885.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,900,15.0,422,171,150,150,272,21,572,321,300,300,118.85,7.23,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000900.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,915,15.25,423,169,150,150,273,19,573,319,300,300,72.81,8.3,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000915.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,930,15.5,424,170,150,150,274,20,574,320,300,300,73.67,2.69,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000930.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,945,15.75,416,165,150,150,266,15,566,315,300,300,65.89,15.06,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000945.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,960,16.0,415,163,150,150,265,13,565,313,300,300,74.21,13.56,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000960.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,975,16.25,414,163,150,150,264,13,564,313,300,300,70.18,4.17,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000975.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,990,16.5,411,159,150,150,261,9,561,309,300,300,70.34,3.71,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_000990.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1005,16.75,412,161,150,150,262,11,562,311,300,300,72.86,2.06,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001005.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1020,17.0,410,158,150,150,260,8,560,308,300,300,61.54,3.91,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001020.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1035,17.25,409,155,150,150,259,5,559,305,300,300,67.86,3.63,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001035.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1050,17.5,407,159,150,150,257,9,557,309,300,300,66.06,13.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001050.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1065,17.75,404,165,150,150,254,15,554,315,300,300,63.85,6.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001065.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1080,18.0,407,165,150,150,257,15,557,315,300,300,60.27,12.92,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001080.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1095,18.25,413,164,150,150,263,14,563,314,300,300,61.1,4.76,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001095.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1110,18.5,412,166,150,150,262,16,562,316,300,300,60.38,20.17,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001110.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1125,18.75,410,167,150,150,260,17,560,317,300,300,49.68,28.12,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001125.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1140,19.0,411,167,150,150,261,17,561,317,300,300,35.15,28.27,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001140.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1155,19.25,413,168,150,150,263,18,563,318,300,300,43.46,7.03,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001155.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1170,19.5,411,169,150,150,261,19,561,319,300,300,45.48,17.5,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001170.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1185,19.75,410,167,150,150,260,17,560,317,300,300,42.92,24.23,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001185.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1200,20.0,407,170,150,150,257,20,557,320,300,300,105.99,25.73,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001200.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1215,20.25,410,175,150,150,260,25,560,325,300,300,68.7,26.17,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001215.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1230,20.5,412,177,150,150,262,27,562,327,300,300,75.38,12.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001230.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1245,20.75,413,178,150,150,263,28,563,328,300,300,75.48,8.68,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001245.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1260,21.0,415,180,150,150,265,30,565,330,300,300,68.94,5.0,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001260.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1275,21.25,411,183,150,150,261,33,561,333,300,300,56.15,10.94,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001275.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1290,21.5,415,183,150,150,265,33,565,333,300,300,58.38,10.12,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001290.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1305,21.75,413,185,150,150,263,35,563,335,300,300,61.45,13.08,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001305.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1320,22.0,414,186,150,150,264,36,564,336,300,300,64.02,8.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001320.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1335,22.25,414,188,150,150,264,38,564,338,300,300,60.72,4.28,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001335.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1350,22.5,414,190,150,150,264,40,564,340,300,300,74.73,6.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001350.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1365,22.75,417,190,150,150,267,40,567,340,300,300,63.81,3.93,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001365.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1380,23.0,415,192,150,150,265,42,565,342,300,300,57.85,12.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001380.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1395,23.25,417,191,150,150,267,41,567,341,300,300,72.75,6.42,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001395.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1410,23.5,418,194,150,150,268,44,568,344,300,300,63.02,3.99,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001410.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1425,23.75,415,198,150,150,265,48,565,348,300,300,68.06,10.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001425.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1440,24.0,414,196,150,150,264,46,564,346,300,300,62.07,7.9,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001440.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1455,24.25,416,199,150,150,266,49,566,349,300,300,70.71,12.62,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001455.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1470,24.5,415,199,150,150,265,49,565,349,300,300,64.31,4.69,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001470.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1485,24.75,416,202,150,150,266,52,566,352,300,300,62.42,9.16,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001485.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1500,25.0,418,205,150,150,268,55,568,355,300,300,121.23,13.45,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001500.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1515,25.25,415,207,150,150,265,57,565,357,300,300,87.67,4.06,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001515.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1530,25.5,418,210,150,150,268,60,568,360,300,300,81.59,4.22,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001530.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1545,25.75,421,207,150,150,271,57,571,357,300,300,71.11,13.38,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001545.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1560,26.0,416,206,150,150,266,56,566,356,300,300,73.12,7.95,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001560.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1575,26.25,415,204,150,150,265,54,565,354,300,300,63.54,4.32,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001575.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1590,26.5,414,203,150,150,264,53,564,353,300,300,73.53,3.49,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001590.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1605,26.75,417,204,150,150,267,54,567,354,300,300,70.14,10.87,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001605.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1620,27.0,417,203,150,150,267,53,567,353,300,300,62.43,4.86,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001620.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1635,27.25,418,202,150,150,268,52,568,352,300,300,71.12,4.48,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001635.jpg
WhatsApp Video 2026-08-11 at 6.55.13 AM (1).mp4,8,Copper,val,1650,27.5,415,202,150,150,265,52,565,352,300,300,75.17,8.47,TRACKED,RETAINED,data/phase2_roi_crops/retained/WhatsApp_Video_2026-08-11_at_6.55.13_AM_(1)/crop_001650.jpg
